,Date,S&P 500,S&P 500 Minimum Volatility,MSCI ACWI,MSCI WORLD,MSCI World,MSCI Europe,MSCI Emerging Markets,MSCI USA Small Cap Value Weighted,MSCI Europe Small Cap Value Weighted,FTSE World Government Bond Developed Markets,FTSE World Government Bond G7,Gold spot
379,1999-09,43725.21431450646,42407.78812413896,376.1009470690765,3190.574616605408,236920.20606333925,266195.48206681776,62465.79172995781,22509.77370839194,20185.944630098456,29042.91155227533,29116.134173015893,17085.607955889125
380,1999-10,47435.09575610408,43166.78032391023,395.1494049684375,3356.859677194256,254323.3773478956,281656.37491225835,65089.71613890751,22587.46858509519,20258.53333971109,29412.538974622094,29557.44087476357,17437.955737820113
381,1999-11,50105.83632133739,44090.62132573694,407.4266806932921,3451.73357597845,270731.6111014237,299519.1115767513,73426.66160245618,24190.75945330297,20897.660227790435,30381.971030508743,30652.85779372289,17585.016271371238
382,1999-12,53326.22866810132,44940.356409818334,441.3686632912724,3731.559088451656,294165.09731717885,331961.7528579534,83185.24963169421,25470.301148715906,22205.516215409123,30443.7384062833,30739.669478538188,17607.559430161084
383,2000-01,51966.05873946909,43685.192627133285,417.5604273089515,3518.2902348510816,284576.2072519612,316415.0340588372,85860.4465529568,25193.05199673169,22577.27357777551,30525.6245806528,30858.18621466341,17633.545074354905
384,2000-02,51386.4792620835,41432.45775753084,418.9782143095937,3528.216971000475,287641.2667075915,335624.4770481269,87683.98721432983,26000.83883878938,23344.7853428042,30797.62797489837,31139.113678634043,18422.646312866567
385,2000-03,57364.30157278598,46391.90463202913,446.5212601410897,3772.5216952923342,312741.8543566272,349597.243254812,89596.89006594787,27571.145003663773,23688.936891029,31946.97477996605,32395.33388426818,17655.00968513806
386,2000-04,58504.586453145566,48950.29059700817,426.4922589405616,3613.441493313568,314985.12133499724,351454.97213520174,85281.69219592736,28049.031797468364,23586.47843037975,32450.191419662944,32976.014610949926,18450.444182523952
387,2000-05,55961.41585305012,50019.51575890661,415.42398150848805,3522.40426760472,299854.20824461506,340490.13218957605,79840.17020316028,26637.060090293457,23130.17564871547,32135.24687216324,32609.8829033346,17834.66580863153
388,2000-06,55822.91665074519,47226.70330800649,429.50539552776286,3641.4979056033394,301785.20051574206,338671.6712266044,80464.26473419841,26641.40587484304,23419.37476977815,31843.40095512492,32243.41590124197,18376.491209711177
389,2000-07,56810.97274556172,48609.962412972505,416.88996588087537,3539.4333998079887,303259.7315919242,344623.97921496216,78910.68899707886,27988.534125284,23957.619619171262,32385.50341397956,32867.45809312114,18247.13918880492
390,2000-08,62622.98638003693,53975.40726999678,429.8498295739265,3655.012097794138,325012.54163268296,353534.9851836816,82299.30855602966,30744.943918706496,24871.46211991916,33497.562852744995,34165.540800407085,18954.71184783451
391,2000-09,60271.12342589394,53905.9008577654,406.2408302636903,3461.094798803994,312719.9608744993,342483.11448551505,76321.59402167711,30715.54326297776,24759.138717626927,33681.56253700122,34355.37664417564,19026.70743958524
392,2000-10,62497.69018405656,57102.26812044072,398.2927892397393,3403.53781134873,320233.8820848022,354018.9403284668,73714.7742663657,31335.490089105388,24672.90627064275,34623.02166791649,35440.38957273621,19150.867765510386
393,2000-11,55800.3298925952,54438.98596671983,373.6179090465232,3197.3383291813866,291583.3612563911,329927.87766707817,65201.32330723169,29147.125140488257,23982.80403731,34381.576350791336,35084.19836021277,18884.86964124848
394,2000-12,52331.1923380711,52777.58461073808,379.8585953013341,3249.513038131264,276564.1636437416,329213.7495983231,62319.01212251477,29713.531275658257,23985.90522084901,33019.23076923077,33391.17820507004,17857.030191209404
395,2001-01,54257.826812403066,53082.34467033608,389.4632130207915,3312.625897681826,282299.7364007342,329808.847630033,70991.89482406112,32883.97490584311,24904.89534273109,33292.72407940956,33670.15307179049,17345.620787937252
396,2001-02,49550.44723592158,52065.00140909552,356.6935775027151,3033.040275612327,259731.31860145016,302337.741188455,65751.54134948099,31745.19728373704,24680.92510596886,33656.539842917475,34090.04037339971,17574.99875600943
397,2001-03,48597.43887988294,52138.744426498095,332.68339833704937,2834.39679237808,254153.22377836297,293064.9545167899,62086.26644021739,32016.001718750005,23849.525989583337,34002.002999565855,34458.74595920846,17781.789570507884
398,2001-04,52114.34164476126,54926.70135849484,356.9145429700481,3044.6110020822257,271649.25738497666,312596.6283645642,64831.07818837313,33876.65501577288,24881.42897025688,33781.88025417374,34271.612194462905,18067.83804990688
399,2001-05,54913.45060687364,59287.055608986055,352.9364711855739,3006.795751288961,280803.24039467785,311607.9843678645,68668.54259433963,37129.19384669812,26006.062245283018,35229.39771875123,35966.594808458096,19224.189660210384
400,2001-06,53576.93451420489,58401.05711503757,342.12311805008187,2913.015779236963,272045.17104637064,299971.9996500077,67258.99443396227,38148.69179245284,24946.81574292453,34948.22788806883,35590.82831542137,19446.974661880115
401,2001-07,51383.197841663336,56734.7116663293,336.7311649971043,2874.656129241699,260030.16692831385,291305.42923033074,61029.71444888635,36466.84934780126,24190.102910336955,34666.85085053479,35178.70209480156,18508.9718643708
402,2001-08,46046.94120833865,53611.738597086296,321.2558592099486,2737.2327376586595,236703.74631322367,271306.14626050467,57768.591286307055,34402.98982747326,23404.29007206814,34647.847022141534,35098.941455611945,18166.95398577964
403,2001-09,42453.6971741988,50185.653048664055,291.91067226685493,2496.400504125993,216516.0067249353,244957.6434894164,48971.57590625342,29886.13037783375,20230.22292191436,34813.16848877136,35264.221909719,19562.19501203233
404,2001-10,43689.083876814,51377.1096271591,298.11432283327895,2544.470509721647,222857.37274413803,255213.96431835127,52522.63676177837,31449.515901349267,21177.72739880557,35477.97687176856,35891.47898393939,18787.564375099093
405,2001-11,47801.58370330424,54575.46848194632,316.44838120999265,2695.385315140254,239895.6700419537,269759.3901406847,58944.9145650708,34536.379134637,22691.92458979546,35186.56510241938,35575.96688079492,18869.01849277057
406,2001-12,48685.43039070807,57126.77656173832,319.41387326247406,2712.658003736902,243761.59150856888,279339.5022883737,64237.32098036992,39416.13931918757,23341.57899466697,34473.09271026562,34786.54561878596,19120.157872169933
407,2002-01,48952.563787732965,59132.35364497486,310.6616246384716,2630.770455789928,241220.3619038484,270166.20718626736,67767.53956234804,40472.736505731154,23528.55139747597,34994.997434581834,35380.71701737811,19919.02455068285
408,2002-02,47930.80202261471,59717.45532122516,308.3797911829347,2608.4134365714795,238783.35370317183,269684.3872381235,68769.39241706161,40466.126780719,23900.629166570343,35009.570983147176,35380.884664616766,20911.772693933795
409,2002-03,49317.29080225841,61275.32314871145,322.3063121376453,2724.270406666819,247302.4930945411,282006.1103953183,72295.9107977992,43880.581215038976,25140.41068775791,34617.08173816947,34966.7170923263,21054.634149310416
410,2002-04,44866.704724781695,58585.19989740322,312.0984075245706,2632.7519835761627,231459.80207322005,271256.87868596456,70471.03627886323,43585.32702486679,25488.777861900533,34713.99534277933,35024.30884960464,20850.878864804534
411,2002-05,42738.01602758493,56103.67778960658,312.5385913294423,2638.854837050588,222629.50102112567,259824.3598559948,66548.28513902206,40533.08219665496,25227.312894428465,34427.35919801082,34666.75673596743,21203.593559535828
412,2002-06,37353.963199114856,49498.71031847514,293.46605488015985,2479.2853611312494,196837.3692779276,236120.74096529817,57927.15771428571,35719.2039679198,22775.11921203008,34141.80842246517,34237.865791482334,19458.82626921285
413,2002-07,35118.00017480017,46451.67082051427,268.8551172664023,2270.613464062309,183808.27953974312,213991.39483009093,54571.81398344067,31405.67493406931,20764.022285597468,34730.66069384694,34850.39949350811,18977.9473422833
414,2002-08,35168.81888420959,47305.936725829546,269.5500833006467,2275.3346061955363,183253.93616035307,212916.74780034952,55130.92866876844,31305.47753483169,20351.888906742603,35325.95611161542,35469.00794253447,19386.56267634092
415,2002-09,31260.85114589376,42899.87572533237,239.9851182741513,2025.6063481013352,162694.19723921744,184405.530097986,49048.11036511156,28502.59287221096,17848.1270831643,35437.147255002565,35469.471437841334,20007.18061713547
416,2002-10,33998.5276720812,44041.95227308861,257.65724470573804,2175.4745580663985,174660.63583472068,202156.7132832056,52209.55218978102,29139.52808394161,18537.102524330898,35220.5667600742,35238.17741811418,19578.944889434355
417,2002-11,35771.1860814394,45717.99754189293,271.75149860327355,2293.254455576435,182948.2002082896,210741.6226682517,55449.17280145058,31414.60312682584,19514.671796111616,35105.2413466472,35063.19314736981,19586.680332801126
418,2002-12,31871.7564331781,42171.743851817584,258.79533236342826,2182.570329437844,164820.3822334875,192273.7358718169,50744.265490607424,28518.7248784209,18225.001121388388,34952.08588230651,34750.6198017029,19918.026406060264
419,2003-01,30092.76258441249,40253.01466384767,251.24176166627845,2116.623606507705,154978.35298518286,177624.61002784458,48986.51671597633,27032.339245562136,17312.159541420122,34635.27647314205,34309.85548808028,20706.694359716188
420,2003-02,29734.72117918104,39880.16542639199,246.838975650809,2080.3824420966507,152805.06978775337,172374.3758445721,47814.67996661102,26200.103016138004,16470.39996104619,34980.85803370565,34632.596145691365,19638.71632169644
421,2003-03,29712.01877670033,39681.916151650985,245.90595090351303,2074.66615315816,150804.72835600417,168135.01621921215,45977.05173015145,26308.0439577788,16165.838814134928,34657.08252752891,34279.7480163387,18730.2328745426
422,2003-04,31477.568592699285,40954.640185607896,267.8657630241822,2259.9563288397667,160790.28484847426,187031.6711027304,49010.68930015273,29197.89316862816,18207.544488365827,34293.296364999806,33843.0269596483,18437.139003484648
423,2003-05,31199.21952164579,41388.13806079793,283.45436520625435,2390.2201179532594,160118.28306539648,187730.83754692395,49457.95883945187,30353.415719844365,19350.90750972764,33951.45439475866,33293.97239145827,18630.190749809488
424,2003-06,32689.452164639675,43309.37735835378,288.8980246237405,2432.474600133872,168581.59621615912,196216.473094302,54083.86264111315,32120.04304716899,20507.63908637438,34216.32395311205,33607.37411171618,18452.87244695261
425,2003-07,33586.1836159889,44273.85218979335,295.30880522082214,2482.327782172081,173693.46541221702,202171.06488922823,58024.48208163986,33623.82493726807,21793.327577310483,33867.66389075266,33301.92084289087,19101.73531237734
426,2003-08,35466.4482883288,46678.49364936416,302.31900022402795,2536.553096740404,183838.7259573376,209039.91800951603,64134.71509105884,36423.10171318752,23430.76408895397,34534.83048506137,34076.87513436433,20948.10532649903
427,2003-09,32906.48448411636,43633.87971373584,304.249701923952,2552.643003350804,173493.65977753344,200024.6112188069,60585.09747682801,33785.85193443186,22912.725106419504,34411.07865966768,33820.039564748324,20293.23842767697
428,2003-10,34857.75252587352,45949.87397231914,322.70674120863185,2704.6335366497533,184298.4300615257,213970.96006114176,65910.4418688694,36609.568193082094,24841.651440371712,34305.61037218297,33784.29125650619,20253.85654762177
429,2003-11,34073.79337908959,45508.38637713109,327.6514411964414,2746.4636287936914,181344.2834668712,216163.99008611296,64651.03101550775,36884.89872602968,24872.8851675838,33829.92264277539,33241.666452998616,20240.48362676914
430,2003-12,34054.96312638137,45273.65156960425,348.42747880125245,2919.441770212374,183058.7551162768,222139.10490467973,65846.38646080761,36532.85847822645,24994.68641805226,33426.20475983739,32685.86654885339,20133.213692640784
431,2004-01,35368.9371868021,47473.736261376194,354.3978093129509,2966.9318614725034,189732.029799902,229223.30075291547,69539.37034883721,38405.16301679587,26927.088977713185,34033.60697793741,33365.07454385158,19671.96021557934
432,2004-02,35762.360965954496,48042.82631305572,360.9377216818467,3017.675343543188,192448.62522256776,235322.1780837515,72548.0375261717,39140.21354968594,28259.364140763413,34081.96511031298,33332.01845303017,19426.70306591773
433,2004-03,35781.8429197264,49069.77256711614,359.0156849973185,2998.829990000524,194281.97475943004,231681.6550983503,74646.38491492147,40155.87724149216,28234.838120091623,34952.84564076252,34283.574318020896,21123.46848503452
434,2004-04,36036.72876253276,50035.54872654241,350.7749819949266,2939.07572313156,194825.5703368219,235374.47946965892,70132.73225077425,39295.326811751904,28344.714857286348,34298.34826538264,33587.77910799835,19817.65518947623
435,2004-05,35779.54821204492,49925.64522430568,353.7339932806376,2967.8841338630777,192686.9476074252,234581.08124497943,67336.74953271027,39154.22509263815,27830.76734546648,33926.382365710226,33165.80114670711,19647.1793939816
436,2004-06,36604.31563658813,51085.30648329592,360.8828675237634,3030.0930729865145,197421.7505536752,238671.4570517331,67883.63486631017,40884.07266639244,28856.08655861785,34121.43308205391,33383.95951220571,19844.535370927875
437,2004-07,35733.84719008805,49956.817950385695,349.43522895711783,2931.9641928608094,192868.9084784168,234376.84796848905,67325.81774233741,39527.8431381344,28122.56936124263,34303.054821012745,33542.89895605078,19813.01257638339
438,2004-08,35665.09118452032,50210.10816312566,351.70389552034413,2946.0222054854617,192641.5594000832,233159.0680491413,69727.0819915779,39343.10796796301,27983.099592106348,34789.39890279039,34018.77057376774,20492.79507476199
439,2004-09,35185.59785756319,49962.76127387984,359.11425351957394,3002.69550032355,191632.2436663056,236691.97872961685,71983.09836409059,39650.77732452253,28688.474323474904,34514.29727276315,33669.03871073356,20413.200845518208
440,2004-10,34803.20460244126,49695.22680079824,367.9761532514114,3076.904210807484,191311.378543483,238932.008194581,71809.48786998507,39312.568141634605,28851.054022140223,34693.25492362947,33807.79145472439,20361.20865209782
441,2004-11,34691.58037743318,50198.604680015,388.1887052332724,3239.8950688799023,192990.7960543825,245749.3585249938,75167.80571643476,40839.25384129373,30363.804246709296,34394.452776571816,33380.458643398546,20783.24142085487
442,2004-12,35013.53909496121,50926.53511123962,403.3196994352855,3364.558344541344,195619.89881377804,250032.6772394545,76900.85052492475,41395.11348359152,31508.41375816753,34197.99108023839,33123.21874808931,19596.802958471853
443,2005-01,35695.78063745927,52493.075595609465,394.85142329596334,3289.438907853388,199850.3003210468,256457.9857874757,80612.33855005752,41976.47161181435,33507.9661173763,35162.598176579704,34171.85222586225,19736.760287992503
444,2005-02,35836.63425760494,52847.71060350532,408.714016395342,3395.1334815119008,202817.55324581967,264811.8970037201,86222.35342837746,42278.51471071886,34872.94126122049,34566.41472944705,33505.73057708124,20017.652554235832
445,2005-03,35997.64030669475,53431.468287198295,399.8718717279306,3330.6346197561384,203461.3972892588,264060.7814137676,82362.27398950941,42570.85520209812,34570.7072230793,34841.45715751668,33795.28694304136,20096.35088864193
446,2005-04,35334.00799078862,52652.757896219926,391.3189854256427,3260.390161524638,199277.8813217338,257924.3296775046,80210.3630470016,40737.35294126727,33204.359320830445,35611.12207443659,34584.25457134573,20492.89002903409
447,2005-05,38309.13378905602,56567.4700563594,398.919371215489,3320.8180751539708,213275.4073968237,272364.67826761503,87249.79691833588,45647.516410672295,35308.93956370124,36474.36555235426,35506.84691045862,20483.0183730048
448,2005-06,39121.76925726601,58381.85935014042,403.12806298449095,3351.0191801827928,219468.7829566342,281688.4530645792,92045.60621898776,48123.86953026795,36792.95106682104,36869.85436318429,35904.79214700888,22029.40545786141
449,2005-07,40573.29403006217,60058.65516220059,418.14221418205614,3468.8227839265446,227165.3513341797,291949.22279501136,98550.4151327214,50781.98327296783,38525.614550566446,36388.70031969057,35372.39382505912,21619.38560229021
450,2005-08,39857.03367604118,59028.66934920039,421.5118116925536,3496.5812526315617,227012.0799708204,293816.5986030314,98581.58971962618,49454.19539760617,39330.918265289394,36582.00457828472,35535.85974434782,21645.62103609035
451,2005-09,40700.36459084229,60084.42934195701,434.3119756080873,3588.409559733255,235992.085906258,304853.23364686023,109170.12047832589,49857.9718684604,40740.71166583625,36595.51249161306,35551.80595522438,23950.36344034816
452,2005-10,40085.10096429412,58770.04292289265,422.6946327772457,3502.0628890009684,230677.4335690917,295747.1154621916,102198.7053979872,48096.98565915329,38789.38697995509,36169.9885542882,35135.82384811554,23861.491691072937
453,2005-11,42499.05403968774,61799.7821601356,438.3041592455284,3620.657192586086,243636.20435532412,307302.2447937317,113048.74366556208,51103.04289064492,40882.94319313451,36295.17109365749,35287.29805903944,25665.850250056952
454,2005-12,42412.94280776664,62044.291050640895,449.1917456947705,3701.794585483925,248504.80392481605,317365.6007654004,119461.2899720268,50985.8413478003,43004.75295075021,36682.08548762679,35667.52199630386,26501.22162451681
455,2006-01,42382.68650713383,61664.29190666304,471.40394352892247,3867.813769500511,252771.80894344824,329177.0934813168,129357.54603069814,52727.44385707213,45686.30292787589,36086.29672021155,35019.338602058706,28602.93306819228
456,2006-02,43367.33849599113,63616.72093945579,470.9030256423628,3863.679046240812,257668.55544210292,336212.3458548862,131878.22976000002,53545.11666694736,47993.124296421054,36559.56703635001,35566.085555316684,28533.90964136004
457,2006-03,43076.4616225624,63041.964234829815,481.0114606037725,3950.3813119546176,258466.3871755761,342825.25540887326,130542.9879378718,54292.7140366821,49642.97703073366,35604.13624343845,34553.85125153595,29303.14121273448
458,2006-04,42147.13024399904,61931.37350867445,497.2651863514857,4072.42601824443,257248.93127708524,348253.79801091505,135028.48528356064,52864.57647762623,50818.89380872618,35014.15913486206,33903.6758136315,31304.902091578835
459,2006-05,39881.14407726758,59365.84240606485,478.0809746837758,3936.9635049842855,242294.96807630785,330522.1679679455,117799.22098228164,49621.65360428972,47635.43812869134,34970.97130678455,33838.50048420467,30925.892176793084
460,2006-06,40422.10683249335,61273.768325326375,478.0691634601173,3937.432870365418,245278.3033540952,335802.3533512954,118982.63663966018,50109.68732793204,47812.77391960985,34770.70095117812,33626.002678411176,29409.431430025284
461,2006-07,40499.42583883536,61825.080663531015,481.4502061785043,3962.86077748746,245818.17191307247,339535.26063778694,120221.7221116942,48676.64289809666,47510.60638364535,35110.40178395232,33946.76115396525,30191.99283828399
462,2006-08,41192.00690684879,62396.11935349483,494.1754426501781,4067.753545746963,250675.42549611616,348037.785814253,122538.6931445024,49351.40397011906,49003.4568344876,35328.15645103998,34131.735227812875,29567.84293498733
463,2006-09,42891.01199974343,64533.60885245213,500.0689546916508,4117.428960404198,257564.74476653416,356331.38346587,125433.02488151655,50749.93776303319,50766.6710078989,35599.23234794963,34415.44366362469,28846.58757287254
464,2006-10,44163.07428539298,66498.37855309431,518.923444509577,4269.390747859589,266313.4005072755,370595.7284980658,131024.81441398869,53020.42630434784,53688.96927536233,35659.707147649686,34462.917416970246,28980.797903039627
465,2006-11,43284.58200000344,65214.7900480012,533.8490089036461,4376.153465423215,262550.3308192032,369215.6287350808,135407.57809090908,52768.89487727272,55150.87112878788,35272.26980305482,33980.24129368443,29857.197304907484
466,2006-12,43991.74419908985,66206.9378987087,545.8969220747557,4466.298193645661,268569.0266938156,381947.9678604977,141840.00232346242,53244.22271526197,58038.33499620351,34794.115325413426,33502.79181960368,29416.198318785657
467,2007-01,45401.68451648072,68696.7634101492,551.4464554870551,4519.914584394228,276325.127151935,390653.4494513496,142748.52950440018,55698.2645144357,60073.11447120581,34833.57343016142,33574.57442255388,30602.96576996069
468,2007-02,43647.72922721974,66829.00842362842,548.7581869416119,4498.257682467257,269651.39538640424,381695.0731359699,139160.76301566878,54838.1473771857,59610.34705926881,35062.300193393065,33780.12966034669,30639.61381069543
469,2007-03,43781.32759303148,66896.50533526279,559.9954861846747,4582.511727105813,272495.0414574792,392517.82950320304,143572.4474245382,54965.218804625314,62485.49454122241,34863.707226585626,33580.80695519085,30281.33708853677
470,2007-04,44756.14983862263,67559.56191341279,585.1645946954579,4787.379529176375,278672.01545165485,409551.4811050262,147231.63850055126,55405.91517089305,64552.27937375966,34369.15380668588,33017.670018954,30325.6578626416
471,2007-05,46841.24543424632,70591.30068679167,603.1061758095627,4926.190983707559,289992.0605088051,422221.33031852095,156166.98995019696,58598.54729205383,66216.757263064,34148.537711647,32836.58141640221,29857.42003132505
472,2007-06,45885.70043928855,69001.41877228618,601.5489371901602,4889.921851901748,286748.62674001313,420662.71746725554,162924.021369863,57091.501129951874,64926.47420659015,33817.97371433082,32487.677927959023,29354.3738307346
473,2007-07,43807.7697799022,65273.29944139479,592.5022490411499,4782.624195911989,276323.5054078509,405697.0481709477,169075.88509520682,52299.635867804776,63518.04311081929,34364.10190630303,33029.582834500616,29588.691199057903
474,2007-08,44470.94492113012,66589.88739344425,591.1143439623346,4781.075029258699,276274.32095548144,401333.3594875888,165562.23992703395,52410.882822327614,60757.36928566217,35078.0775150965,33800.04023533728,29882.04679514291
475,2007-09,44591.84451960796,65837.72257963145,623.0327427283943,5010.068913244874,279828.6054787797,407571.9345387073,177713.77910995134,51108.01479935116,59014.59848508359,34438.88384575917,33054.01002333255,31934.73521542203
476,2007-10,44460.79289900342,64729.30639653345,647.465307986549,5164.824546924582,283120.9074773221,418708.8340148454,193881.7553678964,50887.01506887243,61216.00322281443,34390.14090065911,32952.55385914082,33303.85982085266
477,2007-11,41695.80265895544,61214.20752062008,619.1030964721111,4956.048844976921,265897.2311108898,396775.6101532126,176314.51457218349,46429.4761750559,54965.15543120386,34846.55839286419,33450.22947948491,32347.69420495169
478,2007-12,41519.0348558423,60633.432421475976,612.4134272410951,4893.542599423425,263257.1041538913,390892.1959656981,177428.40354595476,45938.380436111685,53391.23365939815,34802.90681611872,33415.29968423149,34629.70093292768
479,2008-01,38637.59140019671,57747.91810969968,562.3947675209224,4520.67221359331,240760.94136425087,346647.9231026158,153781.84095494283,44047.97827572293,47245.85425554808,35643.24900343371,34225.5486502425,37838.02467996976
480,2008-02,36650.3962662339,55040.29204139704,564.2494410896373,4496.695010278022,234794.4074184232,345389.5604202053,161954.0131865234,41293.77657677854,48099.32156524033,35609.10920787781,34143.92416822315,39035.81278871047
481,2008-03,35003.557924308334,52877.19353047397,556.222057708128,4455.804660459386,223168.74665724,332796.37872651167,147140.76321780926,39255.51331014421,46503.19330761448,35213.472392153766,33742.438616456646,35978.878761285814
482,2008-04,37350.86346932208,55642.580966383146,587.6588404436259,4693.577317203383,239192.15749380947,354557.97301937715,161890.42285714287,41877.59733848134,48121.936575289576,34659.707147649686,33140.03277996596,34157.59216865411
483,2008-05,37912.72608960402,56552.19132506459,597.5111685608613,4770.995511901061,243639.2554644922,357776.4859306824,165281.16588857365,43586.19419654373,48453.50566030436,34206.59509807791,32704.24857549155,34807.71200590731
484,2008-06,34152.75707528149,50498.33154768217,548.6464898647469,4392.172439986076,220651.5163690832,321408.1215338216,146398.52808931743,37731.81433138798,42439.56244481096,33894.00876188972,32416.388405122503,35962.7886603957
485,2008-07,34197.57130100922,52013.84543815674,534.5713156970957,4285.968825699928,217426.4151102931,315268.8538817246,142373.9953494331,39065.631921081294,40677.35116776633,34281.13036271065,32736.82144780155,35837.03458475786
486,2008-08,36754.69903194867,56218.0934057139,523.282968309954,4227.702323226671,227220.87649115152,320907.1056527299,138839.24143875128,43528.12099219545,42367.22397149644,35623.52488455618,34183.74531820432,34452.04212473462
487,2008-09,34490.77914007785,56144.0239499901,458.09127345071687,3726.687574537576,206343.0757598008,280789.883196991,118016.88560441868,40800.50306229464,34914.37043137804,36905.49394166634,35612.51397882122,37686.93398686704
488,2008-10,32176.016678467044,53032.65514077973,367.4324578397663,3021.073596966921,187545.57049160183,247952.66614429816,96125.56494473624,35727.686777455514,27746.238532570354,40093.99297470103,39199.46471222858,34909.23862033754
489,2008-11,29937.63252394275,50063.352858884384,343.5262609689059,2827.6075312435705,175949.14515626332,231617.2193385968,89105.85484403238,32536.44469395773,25576.50478195962,41571.40742787229,40655.55987274588,39001.84507746405
490,2008-12,27669.058512370844,46181.25952872119,356.1457673082134,2919.782613762674,166149.46681977343,222947.6260552972,87864.60426816125,31826.457920528857,24963.77368110944,40656.89505466314,39569.10715025335,37878.30952276487
491,2009-01,27513.586913296447,45988.86093453316,325.8266007901663,2664.847172378559,164669.7341052031,215383.73310026564,89290.08370786517,30640.05543695381,25694.974032459424,42211.69633342543,41444.24151458432,43723.9453862981
492,2009-02,24918.4403024196,42091.80499801628,294.1255628902593,2393.873995325481,149937.68606836724,196231.9080100309,85414.2998418222,26625.356191078776,23973.147244542863,41347.03200852508,40423.960143348246,45885.193718801886
493,2009-03,25749.01280723464,42363.2939885458,318.5150721976106,2575.816373131732,153283.72574473836,199451.9250847098,92826.04706943192,28830.304220018035,25169.885709347764,40553.054821012745,39419.9011078524,41970.07887996042
494,2009-04,28283.56367920009,44196.39038666699,356.4057032674844,2867.3716416156394,171058.0487829916,228314.64473480385,108556.64040677968,37216.13561280603,33891.89663276837,40628.98133164937,39419.00370204549,40547.98010099495
495,2009-05,28122.048075638548,42825.60657752039,392.3410194335914,3130.7856797665827,175869.2374102852,241658.34097916825,119744.91509433962,38358.61883529579,36474.73921407293,39300.10459012511,37986.64541820097,42168.66730610128
496,2009-06,28106.109272677026,43369.20648395156,390.2988009683755,3117.9821514521864,174703.86790649645,236414.1694356097,117854.7219895288,38186.11672421113,35913.82344134711,39703.072581600034,38366.97783309041,40293.43821651425
497,2009-07,30223.31785087057,45242.06233678264,424.7926621555935,3383.009336144492,189499.98477140928,261213.8122500227,131154.35118121377,42563.286640260296,39838.03961097751,39957.97647708884,38498.206174546416,40476.01267906615
498,2009-08,31020.47264920666,45795.93123108739,440.1633021424731,3524.0750577317967,195548.419022828,275129.9467529041,129492.747771861,45406.20745936099,45096.536664798215,40258.79149070529,38810.31602490646,40800.54485049009
499,2009-09,31362.81113699437,45657.29308216817,460.4980205904501,3665.755557950412,198256.52755058176,280632.479677137,137688.79360786724,47398.26771426621,47690.949193471286,40438.439831077085,38976.25720636586,41441.967045778016
500,2009-10,30453.688672134493,44833.57900715008,453.475235154757,3601.3220669626253,192705.5586731436,274449.6922088763,136409.265,43542.05760135136,44460.65152432433,40095.34475273316,38576.95106870184,42824.44391293949
501,2009-11,31801.20243830518,46334.65753210541,472.32785379070566,3750.306086133355,197698.80355287285,278321.92828742065,140163.74973041334,44528.02391399854,43652.49525527525,40649.53427793346,39187.8378831479,47695.61230302326
502,2009-12,33803.79860101283,49345.44772776521,482.24831949134096,3818.8590382709294,209934.69416540867,294664.1585318323,151957.1831320283,50067.526594474526,45613.70259475219,40386.40131033667,38942.77706664668,46703.10674387147
503,2010-01,33614.46247457967,49755.043236266574,461.5008200451765,3661.751978031165,207639.9393221639,286016.811081042,148028.06129170844,50381.91141772878,46625.6147558356,41740.23167699412,40484.115917217765,47061.7659955467
504,2010-02,35667.01017282256,52365.05560111292,467.55102171703504,3714.830291582824,216796.9160491652,288534.7878681901,152915.99014001474,54447.88877966102,45537.94311864407,42617.101472155344,41367.13364640633,49771.1872558546
505,2010-03,38074.736889437816,54804.05553425715,497.8597829324928,3946.960008824473,231899.0958436441,309520.0051797484,166389.2569330069,59311.84372727948,50274.47230951851,42226.33895094131,40858.50178593617,50434.998197786525
506,2010-04,39152.16630708816,56044.71809717676,498.9571258741131,3949.7178391515854,234919.42110916213,305245.4863316329,170516.9978820879,63808.91240255352,51936.99105369885,42816.888345107945,41655.89122258228,53974.02706376135
507,2010-05,38976.52744228422,56860.13486248389,452.0918683487882,3575.136513083733,230056.49119433627,290754.26396800764,168336.14040789797,63234.829979686365,47275.54718290405,45946.65903619213,45071.90094217748,59793.64754643555
508,2010-06,37044.52037156023,55645.69222784318,438.3230718186529,3453.891084176036,222906.4704305564,289533.51018734014,167619.04390840197,58310.148131366645,46355.93237551952,46827.0414808383,46183.49088886566,61781.796494072274
509,2010-07,37336.580972215525,55183.77267283945,474.1276767318429,3734.8157724957177,227031.1580034852,304504.58158155845,171138.74521031624,59116.53805188825,49035.26130948726,45615.42408335636,44747.91772267991,54683.57125972378
510,2010-08,36629.6468728334,56299.92569340462,457.7423828979271,3596.902173305561,224648.4132227652,301399.58256152447,172479.90790220822,56560.86113406941,47714.52458832808,47679.65820736472,46906.71121481134,59885.116272577536
511,2010-09,37068.6788467851,55866.74800678528,501.6942529475999,3933.681227150751,228257.01200638563,310824.34355549456,178076.40048358732,58659.72309495897,50220.12560961314,45427.66507479181,44489.71139034785,58361.53178785961
512,2010-10,37898.86058130066,56473.37257628934,519.9276475257641,4081.186269623424,233244.3727621417,319422.3613465317,180498.52985494697,60087.37425272426,52184.65936782854,45241.18877530884,44316.36414558091,59229.47396957929
